Date/Heure,Énergie produite (Wh),Énergie consommée (Wh),Exportée vers le réseau (Wh),Importée depuis le réseau (Wh)
09/08/2024 13:45,69,128,0,59
09/08/2024 14:00,92,119,0,27
09/08/2024 14:15,93,124,0,31
09/08/2024 14:30,143,125,18,0
09/08/2024 14:45,147,100,47,0
09/08/2024 15:00,153,90,63,0
09/08/2024 15:15,138,90,48,0
09/08/2024 15:30,102,97,5,0
09/08/2024 15:45,75,120,0,45
09/08/2024 16:00,103,116,0,13
09/08/2024 16:15,76,117,0,41
09/08/2024 16:30,136,107,29,0
09/08/2024 16:45,130,86,44,0
09/08/2024 17:00,139,89,50,0
09/08/2024 17:15,243,94,149,0
09/08/2024 17:30,73,223,0,150
09/08/2024 17:45,27,156,0,129
09/08/2024 18:00,8,126,0,118
09/08/2024 18:15,0,124,0,124
09/08/2024 18:30,0,156,0,156
09/08/2024 18:45,0,157,0,157
09/08/2024 19:00,0,163,0,163
09/08/2024 19:15,0,158,0,158
09/08/2024 19:30,0,142,0,142
09/08/2024 19:45,0,140,0,140
09/08/2024 20:00,0,143,0,143
09/08/2024 20:15,0,138,0,138
09/08/2024 20:30,0,128,0,128
09/08/2024 20:45,0,128,0,128
09/08/2024 21:00,0,128,0,128
09/08/2024 21:15,0,143,0,143
09/08/2024 21:30,0,147,0,147
09/08/2024 21:45,0,151,0,151
09/08/2024 22:00,0,257,0,257
09/08/2024 22:15,0,139,0,139
09/08/2024 22:30,0,113,0,113
09/08/2024 22:45,0,112,0,112
09/08/2024 23:00,0,97,0,97
09/08/2024 23:15,0,124,0,124
09/08/2024 23:30,0,86,0,86
09/08/2024 23:45,0,88,0,88
09/09/2024 00:00,0,80,0,80
09/09/2024 00:15,0,87,0,87
09/09/2024 00:30,0,106,0,106
09/09/2024 00:45,0,110,0,110
09/09/2024 01:00,0,111,0,111
09/09/2024 01:15,0,110,0,110
09/09/2024 01:30,0,85,0,85
09/09/2024 01:45,0,80,0,80
09/09/2024 02:00,0,84,0,84
09/09/2024 02:15,0,86,0,86
09/09/2024 02:30,0,87,0,87
09/09/2024 02:45,0,86,0,86
09/09/2024 03:00,0,85,0,85
09/09/2024 03:15,0,79,0,79
09/09/2024 03:30,0,87,0,87
09/09/2024 03:45,0,112,0,112
09/09/2024 04:00,0,113,0,113
09/09/2024 04:15,0,111,0,111
09/09/2024 04:30,0,110,0,110
09/09/2024 04:45,0,88,0,88
09/09/2024 05:00,0,80,0,80
09/09/2024 05:15,0,89,0,89
09/09/2024 05:30,0,81,0,81
09/09/2024 05:45,0,86,0,86
09/09/2024 06:00,0,82,0,82
09/09/2024 06:15,0,81,0,81
09/09/2024 06:30,0,82,0,82
09/09/2024 06:45,0,91,0,91
09/09/2024 07:00,0,264,0,264
09/09/2024 07:15,0,125,0,125
09/09/2024 07:30,3,192,0,189
09/09/2024 07:45,7,629,0,622
09/09/2024 08:00,9,1193,0,1184
09/09/2024 08:15,18,787,0,769
09/09/2024 08:30,25,660,0,635
09/09/2024 08:45,19,419,0,400
09/09/2024 09:00,22,226,0,204
09/09/2024 09:15,23,226,0,203
09/09/2024 09:30,27,126,0,99
09/09/2024 09:45,49,121,0,72
09/09/2024 10:00,40,147,0,107
09/09/2024 10:15,41,151,0,110
09/09/2024 10:30,51,152,0,101
09/09/2024 10:45,81,148,0,67
09/09/2024 11:00,104,122,0,18
09/09/2024 11:15,89,123,0,34
09/09/2024 11:30,83,122,0,39
09/09/2024 11:45,86,121,0,35
09/09/2024 12:00,74,121,0,47
09/09/2024 12:15,76,124,0,48
09/09/2024 12:30,64,121,0,57
09/09/2024 12:45,63,121,0,58
09/09/2024 13:00,73,131,0,58
09/09/2024 13:15,67,153,0,86
09/09/2024 13:30,72,149,0,77
09/09/2024 13:45,81,153,0,72
09/09/2024 14:00,44,128,0,84
09/09/2024 14:15,76,123,0,47
09/09/2024 14:30,61,121,0,60
09/09/2024 14:45,114,123,0,9
09/09/2024 15:00,182,121,61,0
09/09/2024 15:15,53,124,0,71
09/09/2024 15:30,41,123,0,82
09/09/2024 15:45,30,98,0,68
09/09/2024 16:00,19,97,0,78
09/09/2024 16:15,16,116,0,100
09/09/2024 16:30,45,131,0,86
09/09/2024 16:45,155,129,26,0
09/09/2024 17:00,44,130,0,86
09/09/2024 17:15,18,95,0,77
09/09/2024 17:30,5,118,0,113
09/09/2024 17:45,5,118,0,113
09/09/2024 18:00,18,123,0,105
09/09/2024 18:15,26,137,0,111
09/09/2024 18:30,14,128,0,114
09/09/2024 18:45,32,124,0,92
09/09/2024 19:00,19,272,0,253
09/09/2024 19:15,0,285,0,285
09/09/2024 19:30,0,229,0,229
09/09/2024 19:45,0,186,0,186
09/09/2024 20:00,0,176,0,176
09/09/2024 20:15,0,177,0,177
09/09/2024 20:30,0,174,0,174
09/09/2024 20:45,0,443,0,443
09/09/2024 21:00,0,218,0,218
09/09/2024 21:15,0,185,0,185
09/09/2024 21:30,0,682,0,682
09/09/2024 21:45,0,227,0,227
09/09/2024 22:00,0,276,0,276
09/09/2024 22:15,0,198,0,198
09/09/2024 22:30,0,181,0,181
09/09/2024 22:45,0,190,0,190
09/09/2024 23:00,0,182,0,182
09/09/2024 23:15,0,160,0,160
09/09/2024 23:30,0,168,0,168
09/09/2024 23:45,0,325,0,325
09/10/2024 00:00,0,195,0,195
09/10/2024 00:15,0,203,0,203
09/10/2024 00:30,0,216,0,216
09/10/2024 00:45,0,223,0,223
09/10/2024 01:00,0,167,0,167
09/10/2024 01:15,0,115,0,115
09/10/2024 01:30,0,115,0,115
09/10/2024 01:45,0,117,0,117
09/10/2024 02:00,0,109,0,109
09/10/2024 02:15,0,85,0,85
09/10/2024 02:30,0,84,0,84
09/10/2024 02:45,0,86,0,86
09/10/2024 03:00,0,84,0,84
09/10/2024 03:15,0,81,0,81
09/10/2024 03:30,0,85,0,85
09/10/2024 03:45,0,88,0,88
09/10/2024 04:00,0,84,0,84
09/10/2024 04:15,0,90,0,90
09/10/2024 04:30,0,109,0,109
09/10/2024 04:45,0,124,0,124
09/10/2024 05:00,0,113,0,113
09/10/2024 05:15,0,106,0,106
09/10/2024 05:30,0,83,0,83
09/10/2024 05:45,0,90,0,90
09/10/2024 06:00,0,80,0,80
09/10/2024 06:15,0,83,0,83
09/10/2024 06:30,0,142,0,142
09/10/2024 06:45,0,178,0,178
09/10/2024 07:00,0,94,0,94
09/10/2024 07:15,8,584,0,576
09/10/2024 07:30,19,1174,0,1155
09/10/2024 07:45,31,1545,0,1514
09/10/2024 08:00,57,1294,0,1237
09/10/2024 08:15,102,676,0,574
09/10/2024 08:30,406,477,0,71
09/10/2024 08:45,881,177,704,0
09/10/2024 09:00,808,129,679,0
09/10/2024 09:15,916,126,790,0
09/10/2024 09:30,520,124,396,0
09/10/2024 09:45,554,125,429,0
09/10/2024 10:00,526,141,385,0
09/10/2024 10:15,561,152,409,0
09/10/2024 10:30,500,154,346,0
09/10/2024 10:45,630,152,478,0
09/10/2024 11:00,951,127,824,0
09/10/2024 11:15,967,118,849,0
09/10/2024 11:30,1011,126,885,0
09/10/2024 11:45,1225,123,1102,0
09/10/2024 12:00,1085,128,957,0
09/10/2024 12:15,1194,119,1075,0
09/10/2024 12:30,1169,124,1045,0
09/10/2024 12:45,1154,142,1012,0
09/10/2024 13:00,1068,170,898,0
09/10/2024 13:15,1090,217,873,0
09/10/2024 13:30,1029,181,848,0
09/10/2024 13:45,937,168,769,0
09/10/2024 14:00,951,158,793,0
09/10/2024 14:15,887,138,749,0
09/10/2024 14:30,832,135,697,0
09/10/2024 14:45,765,135,630,0
09/10/2024 15:00,692,130,562,0
09/10/2024 15:15,618,137,481,0
09/10/2024 15:30,544,126,418,0
09/10/2024 15:45,464,130,334,0
09/10/2024 16:00,378,134,244,0
09/10/2024 16:15,295,196,99,0
09/10/2024 16:30,218,154,64,0
09/10/2024 16:45,152,164,0,12
09/10/2024 17:00,106,155,0,49
09/10/2024 17:15,85,129,0,44
09/10/2024 17:30,80,141,0,61
09/10/2024 17:45,77,127,0,50
09/10/2024 18:00,70,144,0,74
09/10/2024 18:15,63,177,0,114
09/10/2024 18:30,54,263,0,209
09/10/2024 18:45,48,254,0,206
09/10/2024 19:00,38,176,0,138
09/10/2024 19:15,26,443,0,417
09/10/2024 19:30,14,278,0,264
09/10/2024 19:45,3,160,0,157
09/10/2024 20:00,0,186,0,186
09/10/2024 20:15,0,146,0,146
09/10/2024 20:30,0,142,0,142
09/10/2024 20:45,0,144,0,144
09/10/2024 21:00,0,157,0,157
09/10/2024 21:15,0,129,0,129
09/10/2024 21:30,0,167,0,167
09/10/2024 21:45,0,245,0,245
09/10/2024 22:00,0,259,0,259
09/10/2024 22:15,0,268,0,268
09/10/2024 22:30,0,167,0,167
09/10/2024 22:45,0,145,0,145
09/10/2024 23:00,0,121,0,121
09/10/2024 23:15,0,101,0,101
09/10/2024 23:30,0,104,0,104
09/10/2024 23:45,0,85,0,85
09/11/2024 00:00,0,86,0,86
09/11/2024 00:15,0,84,0,84
09/11/2024 00:30,0,88,0,88
09/11/2024 00:45,0,102,0,102
09/11/2024 01:00,0,115,0,115
09/11/2024 01:15,0,109,0,109
09/11/2024 01:30,0,107,0,107
09/11/2024 01:45,0,83,0,83
09/11/2024 02:00,0,78,0,78
09/11/2024 02:15,0,86,0,86
09/11/2024 02:30,0,81,0,81
09/11/2024 02:45,0,83,0,83
09/11/2024 03:00,0,83,0,83
09/11/2024 03:15,0,86,0,86
09/11/2024 03:30,0,82,0,82
09/11/2024 03:45,0,93,0,93
09/11/2024 04:00,0,112,0,112
09/11/2024 04:15,0,110,0,110
09/11/2024 04:30,0,110,0,110
09/11/2024 04:45,0,92,0,92
09/11/2024 05:00,0,76,0,76
09/11/2024 05:15,0,85,0,85
09/11/2024 05:30,0,81,0,81
09/11/2024 05:45,0,83,0,83
09/11/2024 06:00,0,81,0,81
09/11/2024 06:15,0,81,0,81
09/11/2024 06:30,0,245,0,245
09/11/2024 06:45,0,116,0,116
09/11/2024 07:00,3,125,0,122
09/11/2024 07:15,25,131,0,106
09/11/2024 07:30,50,451,0,401
09/11/2024 07:45,84,492,0,408
09/11/2024 08:00,122,1315,0,1193
09/11/2024 08:15,148,1117,0,969
09/11/2024 08:30,143,1036,0,893
09/11/2024 08:45,181,563,0,382
09/11/2024 09:00,286,127,159,0
09/11/2024 09:15,375,127,248,0
09/11/2024 09:30,316,128,188,0
09/11/2024 09:45,178,130,48,0
09/11/2024 10:00,134,329,0,195
09/11/2024 10:15,90,467,0,377
09/11/2024 10:30,64,459,0,395
09/11/2024 10:45,68,467,0,399
09/11/2024 11:00,65,437,0,372
09/11/2024 11:15,86,438,0,352
09/11/2024 11:30,83,438,0,355
09/11/2024 11:45,108,575,0,467
09/11/2024 12:00,90,579,0,489
09/11/2024 12:15,79,374,0,295
09/11/2024 12:30,104,204,0,100
09/11/2024 12:45,100,166,0,66
09/11/2024 13:00,96,236,0,140
09/11/2024 13:15,120,191,0,71
09/11/2024 13:30,114,186,0,72
09/11/2024 13:45,135,184,0,49
09/11/2024 14:00,127,249,0,122
09/11/2024 14:15,78,142,0,64
09/11/2024 14:30,67,152,0,85
09/11/2024 14:45,104,151,0,47
09/11/2024 15:00,134,164,0,30
09/11/2024 15:15,147,162,0,15
09/11/2024 15:30,132,159,0,27
09/11/2024 15:45,123,159,0,36
09/11/2024 16:00,89,175,0,86
09/11/2024 16:15,79,193,0,114
09/11/2024 16:30,65,183,0,118
09/11/2024 16:45,54,171,0,117
09/11/2024 17:00,54,147,0,93
09/11/2024 17:15,40,146,0,106
09/11/2024 17:30,41,152,0,111
09/11/2024 17:45,33,155,0,122
09/11/2024 18:00,22,325,0,303
09/11/2024 18:15,13,180,0,167
09/11/2024 18:30,7,155,0,148
09/11/2024 18:45,5,237,0,232
09/11/2024 19:00,1,318,0,317
09/11/2024 19:15,0,294,0,294
09/11/2024 19:30,0,242,0,242
09/11/2024 19:45,0,157,0,157
09/11/2024 20:00,0,167,0,167
09/11/2024 20:15,0,150,0,150
09/11/2024 20:30,0,135,0,135
09/11/2024 20:45,0,136,0,136
09/11/2024 21:00,0,133,0,133
09/11/2024 21:15,0,111,0,111
09/11/2024 21:30,0,141,0,141
09/11/2024 21:45,0,150,0,150
09/11/2024 22:00,0,149,0,149
09/11/2024 22:15,0,144,0,144
09/11/2024 22:30,0,399,0,399
09/11/2024 22:45,0,184,0,184
09/11/2024 23:00,0,126,0,126
09/11/2024 23:15,0,589,0,589
09/11/2024 23:30,0,158,0,158
09/11/2024 23:45,0,106,0,106
09/12/2024 00:00,0,89,0,89
09/12/2024 00:15,0,109,0,109
09/12/2024 00:30,0,109,0,109
09/12/2024 00:45,0,112,0,112
09/12/2024 01:00,0,96,0,96
09/12/2024 01:15,0,85,0,85
09/12/2024 01:30,0,80,0,80
09/12/2024 01:45,0,90,0,90
09/12/2024 02:00,0,84,0,84
09/12/2024 02:15,0,87,0,87
09/12/2024 02:30,0,80,0,80
09/12/2024 02:45,0,83,0,83
09/12/2024 03:00,0,86,0,86
09/12/2024 03:15,0,109,0,109
09/12/2024 03:30,0,115,0,115
09/12/2024 03:45,0,106,0,106
09/12/2024 04:00,0,94,0,94
09/12/2024 04:15,0,83,0,83
09/12/2024 04:30,0,85,0,85
09/12/2024 04:45,0,82,0,82
09/12/2024 05:00,0,84,0,84
09/12/2024 05:15,0,84,0,84
09/12/2024 05:30,0,85,0,85
09/12/2024 05:45,0,89,0,89
09/12/2024 06:00,0,78,0,78
09/12/2024 06:15,0,113,0,113
09/12/2024 06:30,0,111,0,111
09/12/2024 06:45,0,118,0,118
09/12/2024 07:00,0,352,0,352
09/12/2024 07:15,0,402,0,402
09/12/2024 07:30,3,565,0,562
09/12/2024 07:45,3,416,0,413
09/12/2024 08:00,16,424,0,408
09/12/2024 08:15,19,132,0,113
09/12/2024 08:30,44,456,0,412
09/12/2024 08:45,77,261,0,184
09/12/2024 09:00,120,153,0,33
09/12/2024 09:15,148,184,0,36
09/12/2024 09:30,210,166,44,0
09/12/2024 09:45,180,133,47,0
09/12/2024 10:00,229,252,0,23
09/12/2024 10:15,521,721,0,200
09/12/2024 10:30,890,1234,0,344
09/12/2024 10:45,1335,1067,268,0
09/12/2024 11:00,1133,616,517,0
09/12/2024 11:15,760,550,210,0
09/12/2024 11:30,504,138,366,0
09/12/2024 11:45,345,170,175,0
09/12/2024 12:00,840,199,641,0
09/12/2024 12:15,618,219,399,0
09/12/2024 12:30,421,182,239,0
09/12/2024 12:45,491,150,341,0
09/12/2024 13:00,927,196,731,0
09/12/2024 13:15,602,169,433,0
09/12/2024 13:30,748,125,623,0
09/12/2024 13:45,610,138,472,0
09/12/2024 14:00,823,159,664,0
09/12/2024 14:15,896,144,752,0
09/12/2024 14:30,662,165,497,0
09/12/2024 14:45,424,169,255,0
09/12/2024 15:00,695,138,557,0
09/12/2024 15:15,765,110,655,0
09/12/2024 15:30,592,112,480,0
09/12/2024 15:45,432,113,319,0
09/12/2024 16:00,291,107,184,0
09/12/2024 16:15,380,106,274,0
09/12/2024 16:30,318,107,211,0
09/12/2024 16:45,276,107,169,0
09/12/2024 17:00,180,103,77,0
09/12/2024 17:15,84,102,0,18
09/12/2024 17:30,166,125,41,0
09/12/2024 17:45,223,488,0,265
09/12/2024 18:00,124,549,0,425
09/12/2024 18:15,102,2180,0,2078
09/12/2024 18:30,97,2075,0,1978
09/12/2024 18:45,87,2080,0,1993
09/12/2024 19:00,42,2349,0,2307
09/12/2024 19:15,22,2172,0,2150
09/12/2024 19:30,10,1910,0,1900
09/12/2024 19:45,1,2207,0,2206
09/12/2024 20:00,0,2223,0,2223
09/12/2024 20:15,0,1952,0,1952
09/12/2024 20:30,0,1952,0,1952
09/12/2024 20:45,0,2202,0,2202
09/12/2024 21:00,0,2097,0,2097
09/12/2024 21:15,0,1843,0,1843
09/12/2024 21:30,0,510,0,510
09/12/2024 21:45,0,465,0,465
09/12/2024 22:00,0,420,0,420
09/12/2024 22:15,0,406,0,406
09/12/2024 22:30,0,368,0,368
09/12/2024 22:45,0,672,0,672
09/12/2024 23:00,0,395,0,395
09/12/2024 23:15,0,149,0,149
09/12/2024 23:30,0,394,0,394
09/12/2024 23:45,0,359,0,359
09/13/2024 00:00,0,108,0,108
09/13/2024 00:15,0,161,0,161
09/13/2024 00:30,0,386,0,386
09/13/2024 00:45,0,220,0,220
09/13/2024 01:00,0,271,0,271
09/13/2024 01:15,0,343,0,343
09/13/2024 01:30,0,135,0,135
09/13/2024 01:45,0,297,0,297
09/13/2024 02:00,0,434,0,434
09/13/2024 02:15,0,469,0,469
09/13/2024 02:30,0,167,0,167
09/13/2024 02:45,0,423,0,423
09/13/2024 03:00,0,483,0,483
09/13/2024 03:15,0,462,0,462
09/13/2024 03:30,0,499,0,499
09/13/2024 03:45,0,470,0,470
09/13/2024 04:00,0,476,0,476
09/13/2024 04:15,0,488,0,488
09/13/2024 04:30,0,494,0,494
09/13/2024 04:45,0,495,0,495
09/13/2024 05:00,0,434,0,434
09/13/2024 05:15,0,400,0,400
09/13/2024 05:30,0,595,0,595
09/13/2024 05:45,0,880,0,880
09/13/2024 06:00,0,742,0,742
09/13/2024 06:15,0,848,0,848
09/13/2024 06:30,0,416,0,416
09/13/2024 06:45,0,325,0,325
09/13/2024 07:00,0,417,0,417
09/13/2024 07:15,13,308,0,295
09/13/2024 07:30,34,433,0,399
09/13/2024 07:45,31,378,0,347
09/13/2024 08:00,36,140,0,104
09/13/2024 08:15,42,484,0,442
09/13/2024 08:30,78,445,0,367
09/13/2024 08:45,142,361,0,219
09/13/2024 09:00,73,166,0,93
09/13/2024 09:15,44,350,0,306
09/13/2024 09:30,185,511,0,326
09/13/2024 09:45,211,1236,0,1025
09/13/2024 10:00,857,1622,0,765
09/13/2024 10:15,1204,780,424,0
09/13/2024 10:30,774,681,93,0
09/13/2024 10:45,396,710,0,314
09/13/2024 11:00,464,479,0,15
09/13/2024 11:15,1344,230,1114,0
09/13/2024 11:30,1304,274,1030,0
09/13/2024 11:45,904,266,638,0
09/13/2024 12:00,724,275,449,0
09/13/2024 12:15,517,394,123,0
09/13/2024 12:30,754,325,429,0
09/13/2024 12:45,1216,298,918,0
09/13/2024 13:00,1181,442,739,0
09/13/2024 13:15,683,250,433,0
09/13/2024 13:30,834,252,582,0
09/13/2024 13:45,660,207,453,0
09/13/2024 14:00,943,117,826,0
09/13/2024 14:15,774,133,641,0
09/13/2024 14:30,609,117,492,0
09/13/2024 14:45,134,151,0,17
09/13/2024 15:00,563,317,246,0
09/13/2024 15:15,593,196,397,0
09/13/2024 15:30,699,128,571,0
09/13/2024 15:45,422,122,300,0
09/13/2024 16:00,122,387,0,265
09/13/2024 16:15,258,236,22,0
09/13/2024 16:30,282,194,88,0
09/13/2024 16:45,189,335,0,146
09/13/2024 17:00,143,604,0,461
09/13/2024 17:15,84,158,0,74
09/13/2024 17:30,108,152,0,44
09/13/2024 17:45,118,212,0,94
09/13/2024 18:00,143,265,0,122
09/13/2024 18:15,72,171,0,99
09/13/2024 18:30,64,155,0,91
09/13/2024 18:45,10,332,0,322
09/13/2024 19:00,22,431,0,409
09/13/2024 19:15,16,420,0,404
09/13/2024 19:30,6,774,0,768
09/13/2024 19:45,0,846,0,846
09/13/2024 20:00,0,816,0,816
09/13/2024 20:15,0,291,0,291
09/13/2024 20:30,0,416,0,416
09/13/2024 20:45,0,793,0,793
09/13/2024 21:00,0,1554,0,1554
09/13/2024 21:15,0,1290,0,1290
09/13/2024 21:30,0,1265,0,1265
09/13/2024 21:45,0,796,0,796
09/13/2024 22:00,0,506,0,506
09/13/2024 22:15,0,522,0,522
09/13/2024 22:30,0,303,0,303
09/13/2024 22:45,0,245,0,245
09/13/2024 23:00,0,439,0,439
09/13/2024 23:15,0,370,0,370
09/13/2024 23:30,0,215,0,215
09/13/2024 23:45,0,320,0,320
09/14/2024 00:00,0,394,0,394
09/14/2024 00:15,0,144,0,144
09/14/2024 00:30,0,116,0,116
09/14/2024 00:45,0,365,0,365
09/14/2024 01:00,0,319,0,319
09/14/2024 01:15,0,128,0,128
09/14/2024 01:30,0,236,0,236
09/14/2024 01:45,0,318,0,318
09/14/2024 02:00,0,319,0,319
09/14/2024 02:15,0,109,0,109
09/14/2024 02:30,0,238,0,238
09/14/2024 02:45,0,371,0,371
09/14/2024 03:00,0,173,0,173
09/14/2024 03:15,0,112,0,112
09/14/2024 03:30,0,335,0,335
09/14/2024 03:45,0,362,0,362
09/14/2024 04:00,0,359,0,359
09/14/2024 04:15,0,420,0,420
09/14/2024 04:30,0,417,0,417
09/14/2024 04:45,0,383,0,383
09/14/2024 05:00,0,367,0,367
09/14/2024 05:15,0,656,0,656
09/14/2024 05:30,0,617,0,617
09/14/2024 05:45,0,291,0,291
09/14/2024 06:00,0,289,0,289
09/14/2024 06:15,0,305,0,305
09/14/2024 06:30,0,344,0,344
09/14/2024 06:45,0,352,0,352
09/14/2024 07:00,0,378,0,378
09/14/2024 07:15,0,410,0,410
09/14/2024 07:30,0,388,0,388
09/14/2024 07:45,0,415,0,415
09/14/2024 08:00,5,419,0,414
09/14/2024 08:15,33,456,0,423
09/14/2024 08:30,40,631,0,591
09/14/2024 08:45,52,358,0,306
09/14/2024 09:00,66,299,0,233
09/14/2024 09:15,93,643,0,550
09/14/2024 09:30,190,719,0,529
09/14/2024 09:45,379,411,0,32
09/14/2024 10:00,862,928,0,66
09/14/2024 10:15,609,1268,0,659
09/14/2024 10:30,1039,753,286,0
09/14/2024 10:45,1217,452,765,0
09/14/2024 11:00,1214,323,891,0
09/14/2024 11:15,1165,141,1024,0
09/14/2024 11:30,1243,364,879,0
09/14/2024 11:45,528,170,358,0
09/14/2024 12:00,329,162,167,0
09/14/2024 12:15,809,149,660,0
09/14/2024 12:30,1308,338,970,0
09/14/2024 12:45,1259,162,1097,0
09/14/2024 13:00,1178,177,1001,0
09/14/2024 13:15,1142,274,868,0
09/14/2024 13:30,1111,459,652,0
09/14/2024 13:45,989,317,672,0
09/14/2024 14:00,986,394,592,0
09/14/2024 14:15,931,845,86,0
09/14/2024 14:30,835,291,544,0
09/14/2024 14:45,733,239,494,0
09/14/2024 15:00,658,378,280,0
09/14/2024 15:15,629,356,273,0
09/14/2024 15:30,560,325,235,0
09/14/2024 15:45,514,189,325,0
09/14/2024 16:00,384,194,190,0
09/14/2024 16:15,298,141,157,0
09/14/2024 16:30,229,160,69,0
09/14/2024 16:45,149,201,0,52
09/14/2024 17:00,92,181,0,89
09/14/2024 17:15,70,169,0,99
09/14/2024 17:30,65,169,0,104
09/14/2024 17:45,64,656,0,592
09/14/2024 18:00,57,470,0,413
09/14/2024 18:15,55,372,0,317
09/14/2024 18:30,44,1285,0,1241
09/14/2024 18:45,34,847,0,813
09/14/2024 19:00,25,969,0,944
09/14/2024 19:15,13,448,0,435
09/14/2024 19:30,6,713,0,707
09/14/2024 19:45,0,469,0,469
09/14/2024 20:00,0,375,0,375
09/14/2024 20:15,0,151,0,151
09/14/2024 20:30,0,181,0,181
09/14/2024 20:45,0,267,0,267
09/14/2024 21:00,0,497,0,497
09/14/2024 21:15,0,473,0,473
09/14/2024 21:30,0,298,0,298
09/14/2024 21:45,0,856,0,856
09/14/2024 22:00,0,353,0,353
09/14/2024 22:15,0,324,0,324
09/14/2024 22:30,0,343,0,343
09/14/2024 22:45,0,328,0,328
09/14/2024 23:00,0,377,0,377
09/14/2024 23:15,0,155,0,155
09/14/2024 23:30,0,272,0,272
09/14/2024 23:45,0,335,0,335
09/15/2024 00:00,0,133,0,133
09/15/2024 00:15,0,264,0,264
09/15/2024 00:30,0,315,0,315
09/15/2024 00:45,0,108,0,108
09/15/2024 01:00,0,256,0,256
09/15/2024 01:15,0,391,0,391
09/15/2024 01:30,0,164,0,164
09/15/2024 01:45,0,179,0,179
09/15/2024 02:00,0,360,0,360
09/15/2024 02:15,0,271,0,271
09/15/2024 02:30,0,321,0,321
09/15/2024 02:45,0,389,0,389
09/15/2024 03:00,0,398,0,398
09/15/2024 03:15,0,404,0,404
09/15/2024 03:30,0,356,0,356
09/15/2024 03:45,0,381,0,381
09/15/2024 04:00,0,383,0,383
09/15/2024 04:15,0,396,0,396
09/15/2024 04:30,0,360,0,360
09/15/2024 04:45,0,359,0,359
09/15/2024 05:00,0,369,0,369
09/15/2024 05:15,0,668,0,668
09/15/2024 05:30,0,428,0,428
09/15/2024 05:45,0,365,0,365
09/15/2024 06:00,0,769,0,769
09/15/2024 06:15,0,757,0,757
09/15/2024 06:30,0,602,0,602
09/15/2024 06:45,0,589,0,589
09/15/2024 07:00,0,530,0,530
09/15/2024 07:15,0,254,0,254
09/15/2024 07:30,11,388,0,377
09/15/2024 07:45,24,379,0,355
09/15/2024 08:00,37,403,0,366
09/15/2024 08:15,76,347,0,271
09/15/2024 08:30,96,497,0,401
09/15/2024 08:45,152,370,0,218
09/15/2024 09:00,169,353,0,184
09/15/2024 09:15,153,413,0,260
09/15/2024 09:30,412,700,0,288
09/15/2024 09:45,787,957,0,170
09/15/2024 10:00,1191,1478,0,287
09/15/2024 10:15,1255,1369,0,114
09/15/2024 10:30,1282,622,660,0
09/15/2024 10:45,1272,416,856,0
09/15/2024 11:00,1288,417,871,0
09/15/2024 11:15,1294,231,1063,0
09/15/2024 11:30,1291,670,621,0
09/15/2024 11:45,1296,715,581,0
09/15/2024 12:00,1269,405,864,0
09/15/2024 12:15,1255,497,758,0
09/15/2024 12:30,1230,334,896,0
09/15/2024 12:45,1225,215,1010,0
09/15/2024 13:00,1179,209,970,0
09/15/2024 13:15,1124,170,954,0
09/15/2024 13:30,1082,389,693,0
09/15/2024 13:45,1035,421,614,0
09/15/2024 14:00,984,476,508,0
09/15/2024 14:15,924,436,488,0
09/15/2024 14:30,860,484,376,0
09/15/2024 14:45,787,125,662,0
09/15/2024 15:00,714,118,596,0
09/15/2024 15:15,631,129,502,0
09/15/2024 15:30,549,126,423,0
09/15/2024 15:45,458,143,315,0
09/15/2024 16:00,366,202,164,0
09/15/2024 16:15,272,774,0,502
09/15/2024 16:30,189,1244,0,1055
09/15/2024 16:45,119,718,0,599
09/15/2024 17:00,76,436,0,360
09/15/2024 17:15,66,143,0,77
09/15/2024 17:30,63,218,0,155
09/15/2024 17:45,60,136,0,76
09/15/2024 18:00,56,142,0,86
09/15/2024 18:15,53,331,0,278
09/15/2024 18:30,46,192,0,146
09/15/2024 18:45,40,292,0,252
09/15/2024 19:00,32,229,0,197
09/15/2024 19:15,22,569,0,547
09/15/2024 19:30,4,700,0,696
09/15/2024 19:45,0,457,0,457
09/15/2024 20:00,0,116,0,116
09/15/2024 20:15,0,275,0,275
09/15/2024 20:30,0,290,0,290
09/15/2024 20:45,0,391,0,391
09/15/2024 21:00,0,354,0,354
09/15/2024 21:15,0,330,0,330
09/15/2024 21:30,0,316,0,316
09/15/2024 21:45,0,448,0,448
09/15/2024 22:00,0,113,0,113
09/15/2024 22:15,0,133,0,133
09/15/2024 22:30,0,312,0,312
09/15/2024 22:45,0,123,0,123
09/15/2024 23:00,0,226,0,226
09/15/2024 23:15,0,996,0,996
09/15/2024 23:30,0,1250,0,1250
09/15/2024 23:45,0,662,0,662
09/16/2024 00:00,0,402,0,402
09/16/2024 00:15,0,500,0,500
09/16/2024 00:30,0,327,0,327
09/16/2024 00:45,0,108,0,108
09/16/2024 01:00,0,314,0,314
09/16/2024 01:15,0,294,0,294
09/16/2024 01:30,0,109,0,109
09/16/2024 01:45,0,307,0,307
09/16/2024 02:00,0,310,0,310
09/16/2024 02:15,0,141,0,141
09/16/2024 02:30,0,291,0,291
09/16/2024 02:45,0,363,0,363
09/16/2024 03:00,0,359,0,359
09/16/2024 03:15,0,359,0,359
